,OP,TABLE,SAVE,CAT,NAME,TYPE,START,STOP,DEFAULT
1877,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP6,R,35,40,60
1878,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP7,R,40,45,60
1879,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP8,R,45,50,60
1880,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP9,R,50,55,60
1881,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP10,R,55,60,60
1882,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP11,R,60,65,60
1883,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP12,R,65,70,60
1884,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,OPNID,C,0,10,None
1885,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM1,R,10,15,0
1886,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM2,R,15,20,0
1887,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM3,R,20,25,0
1888,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM4,R,25,30,0
1889,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM5,R,30,35,0
1890,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM6,R,35,40,0
1891,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM7,R,40,45,0
1892,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM8,R,45,50,0
1893,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM9,R,50,55,0
1894,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM10,R,55,60,0
1895,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM11,R,60,65,0
1896,RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM12,R,65,70,0
1897,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,OPNID,C,0,10,None
1898,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH1,R,10,20,-999
1899,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH2,R,20,30,-999
1900,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH3,R,30,40,-999
1901,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH4,R,40,50,-999
1902,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH5,R,50,60,-999
1903,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH6,R,60,70,-999
1904,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH7,R,70,80,-999
1905,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH8,R,10,20,-999
1906,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH9,R,20,30,-999
1907,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH10,R,30,40,-999
1908,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH11,R,40,50,-999
1909,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH12,R,50,60,-999
1910,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH13,R,60,70,-999
1911,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH14,R,70,80,-999
1912,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH15,R,10,20,-999
1913,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH16,R,20,30,-999
1914,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH17,R,30,40,-999
1915,RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH418,R,40,50,-999
1916,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,OPNID,C,0,10,None
1917,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM1,R,10,20,0
1918,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM2,R,20,30,0
1919,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM3,R,30,40,0
1920,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM4,R,40,50,0
1921,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM5,R,50,60,0
1922,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM6,R,60,70,0
1923,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM7,R,70,80,0
1924,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM8,R,10,20,0
1925,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM9,R,20,30,0
1926,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM10,R,30,40,0
1927,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM11,R,40,50,0
1928,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM12,R,50,60,0
1929,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM13,R,60,70,0
1930,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM14,R,70,80,0
1931,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM15,R,10,20,0
1932,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM16,R,20,30,0
1933,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM17,R,30,40,0
1934,RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM18,R,40,50,0
1935,RCHRES,GQ-DELTA,GQUAL,EXTENDED,OPNID,C,0,10,None
1936,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL1,R,10,20,0
1937,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL2,R,20,30,0
1938,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL3,R,30,40,0
1939,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL4,R,40,50,0
1940,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL5,R,50,60,0
1941,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL6,R,60,70,0
1942,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL7,R,70,80,0
1943,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL8,R,10,20,0
1944,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL9,R,20,30,0
1945,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL10,R,30,40,0
1946,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL11,R,40,50,0
1947,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL12,R,50,60,0
1948,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL13,R,60,70,0
1949,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL14,R,70,80,0
1950,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL15,R,10,20,0
1951,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL16,R,20,30,0
1952,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL17,R,30,40,0
1953,RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL18,R,40,50,0
1954,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,OPNID,C,0,10,None
1955,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD1,R,10,20,0
1956,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD2,R,20,30,0
1957,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD3,R,30,40,0
1958,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD4,R,40,50,0
1959,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD5,R,50,60,0
1960,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD6,R,60,70,0
1961,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD7,R,70,80,0
1962,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD8,R,10,20,0
1963,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD9,R,20,30,0
1964,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD10,R,30,40,0
1965,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD11,R,40,50,0
1966,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD12,R,50,60,0
1967,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD13,R,60,70,0
1968,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD14,R,70,80,0
1969,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD15,R,10,20,0
1970,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD16,R,20,30,0
1971,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD17,R,30,40,0
1972,RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD18,R,40,50,0
1973,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,OPNID,C,0,10,None
1974,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM1,R,10,15,0
1975,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM2,R,15,20,0
1976,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM3,R,20,25,0
1977,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM4,R,25,30,0
1978,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM5,R,30,35,0
1979,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM6,R,35,40,0
1980,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM7,R,40,45,0
1981,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM8,R,45,50,0
1982,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM9,R,50,55,0
1983,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM10,R,55,60,0
1984,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM11,R,60,65,0
1985,RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM12,R,65,70,0
1986,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,OPNID,C,0,10,None
1987,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN1,R,10,15,0
1988,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN2,R,15,20,0
1989,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN3,R,20,25,0
1990,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN4,R,25,30,0
1991,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN5,R,30,35,0
1992,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN6,R,35,40,0
1993,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN7,R,40,45,0
1994,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN8,R,45,50,0
1995,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN9,R,50,55,0
1996,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN10,R,55,60,0
1997,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN11,R,60,65,0
1998,RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN12,R,65,70,0
1999,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,OPNID,C,0,10,None
2000,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM1,R,10,15,0
2001,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM2,R,15,20,0
2002,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM3,R,20,25,0
2003,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM4,R,25,30,0
2004,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM5,R,30,35,0
2005,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM6,R,35,40,0
2006,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM7,R,40,45,0
2007,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM8,R,45,50,0
2008,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM9,R,50,55,0
2009,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM10,R,55,60,0
2010,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM11,R,60,65,0
2011,RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM12,R,65,70,0
2012,RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,OPNID,C,0,10,None
2013,RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,ZERO,R,10,18,0
2014,RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C2F1,R,20,28,0
2015,RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C3F1,R,30,38,0
2016,RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C4F1,R,40,48,0
2017,RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C5F1,R,50,58,0
2018,RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C6F1,R,60,68,0
2019,RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C7F1,R,70,78,0
2020,RCHRES,BENTH-FLAG,RQUAL,FLAGS,OPNID,C,0,10,0
2021,RCHRES,BENTH-FLAG,RQUAL,FLAGS,BENRFG,I,10,15,0
2022,RCHRES,SCOUR-PARMS,RQUAL,PARAMETERS,OPNID,C,0,10,None
2023,RCHRES,SCOUR-PARMS,RQUAL,PARAMETERS,SCRVEL,R,10,20,10
2024,RCHRES,SCOUR-PARMS,RQUAL,PARAMETERS,SCRMUL,R,20,30,2
2025,RCHRES,OX-FLAGS,OXRX,FLAGS,OPNID,C,0,10,2
2026,RCHRES,OX-FLAGS,OXRX,FLAGS,REAMFG,I,10,15,2
2027,RCHRES,OX-GENPARM,OXRX,PARAMETERS,OPNID,C,0,10,None
2028,RCHRES,OX-GENPARM,OXRX,PARAMETERS,KBOD20,R,10,20,-999
2029,RCHRES,OX-GENPARM,OXRX,PARAMETERS,TCBOD,R,20,30,1.075
2030,RCHRES,OX-GENPARM,OXRX,PARAMETERS,KODSET,R,30,40,0
2031,RCHRES,OX-GENPARM,OXRX,PARAMETERS,SUPSAT,R,40,50,1.15
2032,RCHRES,ELEV,OXRX,PARAMETERS,OPNID,C,0,10,None
2033,RCHRES,ELEV,OXRX,PARAMETERS,ELEV,R,10,20,0
2034,RCHRES,OX-BENPARM,OXRX,PARAMETERS,OPNID,C,0,10,0
2035,RCHRES,OX-BENPARM,OXRX,PARAMETERS,BENOD,R,10,20,0
2036,RCHRES,OX-BENPARM,OXRX,PARAMETERS,TCBEN,R,20,30,1.074
2037,RCHRES,OX-BENPARM,OXRX,PARAMETERS,EXPOD,R,30,40,1.22
2038,RCHRES,OX-BENPARM,OXRX,PARAMETERS,BRBOD1,R,40,50,72
2039,RCHRES,OX-BENPARM,OXRX,PARAMETERS,BRBOD2,R,50,60,100
2040,RCHRES,OX-BENPARM,OXRX,PARAMETERS,EXPREL,R,60,70,2.82
2041,RCHRES,OX-CFOREA,OXRX,PARAMETERS,OPNID,C,0,10,None
2042,RCHRES,OX-CFOREA,OXRX,PARAMETERS,CFOREA,R,10,20,1
2043,RCHRES,OX-TSIVOGLOU,OXRX,PARAMETERS,OPNID,C,0,10,None
2044,RCHRES,OX-TSIVOGLOU,OXRX,PARAMETERS,REAKT,R,10,20,0.08
2045,RCHRES,OX-TSIVOGLOU,OXRX,PARAMETERS,TCGINV,R,20,30,1.047
2046,RCHRES,OX-LEN-DELTH,OXRX,PARAMETERS,OPNID,C,0,10,None
2047,RCHRES,OX-LEN-DELTH,OXRX,PARAMETERS,LEN,R,10,20,-999
2048,RCHRES,OX-LEN-DELTH,OXRX,PARAMETERS,DELTH,R,20,30,-999
2049,RCHRES,OX-TCGINV,OXRX,PARAMETERS,OPNID,C,0,10,None
2050,RCHRES,OX-TCGINV,OXRX,PARAMETERS,TCGINV,R,10,20,1.047
2051,RCHRES,OX-REAPARM,OXRX,PARAMETERS,OPNID,C,0,10,None
2052,RCHRES,OX-REAPARM,OXRX,PARAMETERS,TCGINV,R,10,20,1.047
2053,RCHRES,OX-REAPARM,OXRX,PARAMETERS,REAK,R,20,30,-999
2054,RCHRES,OX-REAPARM,OXRX,PARAMETERS,EXPRED,R,30,40,0
2055,RCHRES,OX-REAPARM,OXRX,PARAMETERS,EXPREV,R,40,50,0
2056,RCHRES,OX-INIT,OXRX,STATES,OPNID,C,0,10,None
2057,RCHRES,OX-INIT,OXRX,STATES,DOX,R,10,20,0
2058,RCHRES,OX-INIT,OXRX,STATES,BOD,R,20,30,0
2059,RCHRES,OX-INIT,OXRX,STATES,SATDO,R,30,40,10
2060,RCHRES,NUT-FLAGS,NUTRX,FLAGS,OPNID,C,0,10,None
2061,RCHRES,NUT-FLAGS,NUTRX,FLAGS,NH3FG,I,10,15,0
2062,RCHRES,NUT-FLAGS,NUTRX,FLAGS,NO2FG,I,15,20,0
2063,RCHRES,NUT-FLAGS,NUTRX,FLAGS,PO4FG,I,20,25,0
2064,RCHRES,NUT-FLAGS,NUTRX,FLAGS,AMVFG,I,25,30,0
2065,RCHRES,NUT-FLAGS,NUTRX,FLAGS,DENFG,I,30,35,0
2066,RCHRES,NUT-FLAGS,NUTRX,FLAGS,ADNHFG,I,35,40,0
2067,RCHRES,NUT-FLAGS,NUTRX,FLAGS,ADPOFG,I,40,45,0
2068,RCHRES,NUT-FLAGS,NUTRX,FLAGS,PHFLAG,I,45,50,2
2069,RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,OPNID,C,0,10,None
2070,RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG1,I,11,14,0
2071,RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG2,I,14,17,0
2072,RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG3,I,18,21,0
2073,RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG4,I,21,24,0
2074,RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG5,I,25,28,0
2075,RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG6,I,28,31,0
2076,RCHRES,CONV-VAL1,NUTRX,PARAMETERS,OPNID,C,0,10,None
2077,RCHRES,CONV-VAL1,NUTRX,PARAMETERS,CVBO,R,10,20,1.98
2078,RCHRES,CONV-VAL1,NUTRX,PARAMETERS,CVBPC,R,20,30,106
2079,RCHRES,CONV-VAL1,NUTRX,PARAMETERS,CVBPN,R,30,40,16
2080,RCHRES,CONV-VAL1,NUTRX,PARAMETERS,BPCNTC,R,40,50,49
2081,RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,OPNID,C,0,10,None
2082,RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,BRNIT1,R,10,20,0
2083,RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,BRNIT2,R,20,30,0
2084,RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,BRPO41,R,30,40,0
2085,RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,BRPO42,R,40,50,0
2086,RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,ANAER,R,50,60,0.005
2087,RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,OPNID,C,0,10,None
2088,RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,KTAM20,R,10,20,-999
2089,RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,KNO220,R,20,30,-999
2090,RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,TCNIT,R,30,40,1.07
2091,RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,KNO320,R,40,50,-999
2092,RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,TCDEN,R,50,60,1.07
2093,RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,DENOXT,R,60,70,2
2094,RCHRES,NUT-NH3VOLAT,NUTRX,PARAMETERS,OPNID,C,0,10,None
2095,RCHRES,NUT-NH3VOLAT,NUTRX,PARAMETERS,EXPNVG,R,10,20,0.5
2096,RCHRES,NUT-NH3VOLAT,NUTRX,PARAMETERS,EXPNVL,R,20,30,0.6667
2097,RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,OPNID,C,0,10,None
2098,RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BNH41,R,10,20,0
2099,RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BNH42,R,20,30,0
2100,RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BNH43,R,30,40,0
2101,RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BPO41,R,40,50,0
2102,RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BPO42,R,50,60,0
2103,RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BPO43,R,60,70,0
2104,RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,OPNID,C,0,10,None
2105,RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADNHPM1,R,10,20,1.00E-10
2106,RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADNHPM2,R,20,30,1.00E-10
2107,RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADNHPM3,R,30,40,1.00E-10
2108,RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADPOPM1,R,40,50,1.00E-10
2109,RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADPOPM2,R,50,60,1.00E-10
2110,RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADPOPM3,R,60,70,1.00E-10
2111,RCHRES,NUT-DINIT,NUTRX,STATES,OPNID,C,0,10,None
2112,RCHRES,NUT-DINIT,NUTRX,STATES,NO3,R,10,20,0
2113,RCHRES,NUT-DINIT,NUTRX,STATES,TAM,R,20,30,0
2114,RCHRES,NUT-DINIT,NUTRX,STATES,NO2,R,30,40,0
2115,RCHRES,NUT-DINIT,NUTRX,STATES,PO4,R,40,50,0
2116,RCHRES,NUT-DINIT,NUTRX,STATES,PHVAL,R,50,60,7
2117,RCHRES,NUT-ADSINIT,NUTRX,STATES,OPNID,C,0,10,None
2118,RCHRES,NUT-ADSINIT,NUTRX,STATES,SNH41,R,10,20,0
2119,RCHRES,NUT-ADSINIT,NUTRX,STATES,SNH42,R,20,30,0
2120,RCHRES,NUT-ADSINIT,NUTRX,STATES,SNH43,R,30,40,0
2121,RCHRES,NUT-ADSINIT,NUTRX,STATES,SPO41,R,40,50,0
2122,RCHRES,NUT-ADSINIT,NUTRX,STATES,SPO42,R,50,60,0
2123,RCHRES,NUT-ADSINIT,NUTRX,STATES,SPO43,R,60,70,0
2124,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,OPNID,C,0,10,None
2125,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA1,R,10,15,7
2126,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA2,R,15,20,7
2127,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA3,R,20,25,7
2128,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA4,R,25,30,7
2129,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA5,R,30,35,7
2130,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA6,R,35,40,7
2131,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA7,R,40,45,7
2132,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA8,R,45,50,7
2133,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA9,R,50,55,7
2134,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA10,R,55,60,7
2135,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA11,R,60,65,7
2136,RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA12,R,65,70,7
2137,RCHRES,PLNK-FLAGS,PLANK,FLAGS,OPNID,C,0,10,None
2138,RCHRES,PLNK-FLAGS,PLANK,FLAGS,PHYFG,I,10,15,0
2139,RCHRES,PLNK-FLAGS,PLANK,FLAGS,ZOOFG,I,15,20,0
2140,RCHRES,PLNK-FLAGS,PLANK,FLAGS,BALFG,I,20,25,0
2141,RCHRES,PLNK-FLAGS,PLANK,FLAGS,SDLTFG,I,25,30,0
2142,RCHRES,PLNK-FLAGS,PLANK,FLAGS,AMRFG,I,30,35,0
2143,RCHRES,PLNK-FLAGS,PLANK,FLAGS,DECFG,I,35,40,0
2144,RCHRES,PLNK-FLAGS,PLANK,FLAGS,NSFG,I,40,45,0
2145,RCHRES,PLNK-FLAGS,PLANK,FLAGS,ZFOOD,I,45,50,2
2146,RCHRES,PLNK-FLAGS,PLANK,FLAGS,BNPFG,I,50,55,0
2147,RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,OPNID,C,0,10,None
2148,RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG1,I,11,14,0
2149,RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG2,I,14,17,0
2150,RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG3,I,18,21,0
2151,RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG4,I,21,24,0
2152,RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG5,I,25,28,0
2153,RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG6,I,28,31,0
2154,RCHRES,SURF-EXPOSED,PLANK,PARAMETERS,OPNID,C,0,10,None
2155,RCHRES,SURF-EXPOSED,PLANK,PARAMETERS,CFSAEX,R,10,20,1
2156,RCHRES,PLNK-PARM1,PLANK,PARAMETERS,OPNID,C,0,10,None
2157,RCHRES,PLNK-PARM1,PLANK,PARAMETERS,RATCLP,R,10,20,0.6
2158,RCHRES,PLNK-PARM1,PLANK,PARAMETERS,NONREF,R,20,30,0.5
2159,RCHRES,PLNK-PARM1,PLANK,PARAMETERS,LITSED,R,30,40,0
2160,RCHRES,PLNK-PARM1,PLANK,PARAMETERS,ALNPR,R,40,50,1
2161,RCHRES,PLNK-PARM1,PLANK,PARAMETERS,EXTB,R,50,60,-999
2162,RCHRES,PLNK-PARM1,PLANK,PARAMETERS,MALGR,R,60,70,0.3
2163,RCHRES,PLNK-PARM1,PLANK,PARAMETERS,PARADF,R,70,80,1
2164,RCHRES,PLNK-PARM2,PLANK,PARAMETERS,OPNID,C,0,10,None
2165,RCHRES,PLNK-PARM2,PLANK,PARAMETERS,CMMLT,R,10,20,0.033
2166,RCHRES,PLNK-PARM2,PLANK,PARAMETERS,CMMN,R,20,30,0.045
2167,RCHRES,PLNK-PARM2,PLANK,PARAMETERS,CMMNP,R,30,40,0.0284
2168,RCHRES,PLNK-PARM2,PLANK,PARAMETERS,CMMP,R,40,50,0.015
2169,RCHRES,PLNK-PARM2,PLANK,PARAMETERS,TALGRH,R,50,60,95
2170,RCHRES,PLNK-PARM2,PLANK,PARAMETERS,TALGRL,R,60,70,43
2171,RCHRES,PLNK-PARM2,PLANK,PARAMETERS,TALGRM,R,70,80,77
2172,RCHRES,PLNK-PARM3,PLANK,PARAMETERS,OPNID,C,0,10,None
2173,RCHRES,PLNK-PARM3,PLANK,PARAMETERS,ALR20,R,10,20,0.004
2174,RCHRES,PLNK-PARM3,PLANK,PARAMETERS,ALDH,R,20,30,0.01
2175,RCHRES,PLNK-PARM3,PLANK,PARAMETERS,ALDL,R,30,40,0.001
2176,RCHRES,PLNK-PARM3,PLANK,PARAMETERS,OXALD,R,40,50,0.03
2177,RCHRES,PLNK-PARM3,PLANK,PARAMETERS,NALDH,R,50,60,0
