HSPF_BLOCK,HSPF_TABLE,HSPF_TABLE_EXT,HDF_TABLE,TEMPLATE,HSPF_MANUAL_SORT_ORDER,TABLE_HEADER,TABLE_HELP
PERLND,MON-NITUPT,MON-NITUPTupper,/PERLND/NITR/MONTHLY/KPLN/UPPER,,126,"*** <PLS >  Plant uptake parm for nitrogen in soil layer (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of plant uptake reaction rate parameters for nitrogen
*** This entire table is supplied four times; first for the surface layer,
*** second for the upper layer, third for the lower layer and fourth for
*** the active groundwater layer. If omitted default values will be
*** supplied. This table is required if the plant uptake parameters vary
*** throughout the year (VNUTFG=1 in Table-type NIT-FLAGS) and first-order
*** reaction rates are being used (NUPTFG=0 in Table-type NIT-FLAGS)."
PERLND,MON-NPRETAG,MON-NPRETAG,/PERLND/NITR/MONTHLY/AGKPRN,,171,"*** <PLS >  Monthly return rates for above-ground plant nitrogen (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly first-order return rates for above-ground
*** plant nitrogen to the litter layer.  The table is used if ALPNFG= 1
*** and VNPRFG=1 in Table-type NIT-FLAGS."
PERLND,MON-NPRETBG,MON-NPRETBGgroundwater,/PERLND/NITR/MONTHLY/KPRBN/GROUNDWATER,,163,"*** <PLS >  Monthly return rates for below-ground plant nitrogen (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly first-order return rates for below-ground
*** plant nitrogen to each soil layer in the form of particulate organic
*** N.  The table is used if VNPRFG=1 in Table-type NIT-FLAGS.  It is
*** repeated four times, once for each soil layer."
PERLND,MON-NPRETBG,MON-NPRETBGlower,/PERLND/NITR/MONTHLY/KPRBN/LOWER,,162,"*** <PLS >  Monthly return rates for below-ground plant nitrogen (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly first-order return rates for below-ground
*** plant nitrogen to each soil layer in the form of particulate organic
*** N.  The table is used if VNPRFG=1 in Table-type NIT-FLAGS.  It is
*** repeated four times, once for each soil layer."
PERLND,MON-NPRETBG,MON-NPRETBGsurface,/PERLND/NITR/MONTHLY/KPRBN/SURFACE,,160,"*** <PLS >  Monthly return rates for below-ground plant nitrogen (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly first-order return rates for below-ground
*** plant nitrogen to each soil layer in the form of particulate organic
*** N.  The table is used if VNPRFG=1 in Table-type NIT-FLAGS.  It is
*** repeated four times, once for each soil layer."
PERLND,MON-NPRETBG,MON-NPRETBGupper,/PERLND/NITR/MONTHLY/KPRBN/UPPER,,161,"*** <PLS >  Monthly return rates for below-ground plant nitrogen (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly first-order return rates for below-ground
*** plant nitrogen to each soil layer in the form of particulate organic
*** N.  The table is used if VNPRFG=1 in Table-type NIT-FLAGS.  It is
*** repeated four times, once for each soil layer."
PERLND,MON-NPRETFBG,MON-NPRETFBG,/PERLND/NITR/MONTHLY/BGNPRF,,164,"*** <PLS >  Monthly refractory fractions for below-ground plant N return
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly refractory fractions for below-ground
*** plant nitrogen return.  The table is used if plant return rates vary
*** monthly (VNPRFG=1 in Table-type NIT-FLAGS)."
PERLND,MON-NPRETFLI,MON-NPRETFLI,/PERLND/NITR/MONTHLY/LINPRF,,174,"*** <PLS >  Monthly refractory fractions for litter N return
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly refractory fractions for litter nitrogen
*** return.  The table is used if plant return rates vary monthly
*** (VNPRFG=1 in Table-type NIT-FLAGS) and above-ground compartments are
*** being simulated (ALPNFG=1 in Table-type NIT-FLAGS)."
PERLND,MON-NPRETLI,MON-NPRETLIsurface,/PERLND/NITR/MONTHLY/NPRETLI/SURFACE,,172,"*** <PLS >  Monthly return rates for litter compartment nitrogen (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly first-order return rates for litter layer
*** nitrogen to the soil layer.  The table is used if ALPNFG= 1 and
*** VNPRFG=1 in Table-type NIT-FLAGS.  It is repeated twice, for the
*** surface and upper soil layers only."
PERLND,MON-NPRETLI,MON-NPRETLIupper,/PERLND/NITR/MONTHLY/NPRETLI/UPPER,,173,"*** <PLS >  Monthly return rates for litter compartment nitrogen (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** This table specifies monthly first-order return rates for litter layer
*** nitrogen to the soil layer.  The table is used if ALPNFG= 1 and
*** VNPRFG=1 in Table-type NIT-FLAGS.  It is repeated twice, for the
*** surface and upper soil layers only."
PERLND,MON-NUPT-FR1,MON-NUPT-FR1,/PERLND/NITR/MONTHLY/TNU,,130,"*** <PLS >  Monthly fractions of total annual N uptake
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Fractions of the total annual nitrogen uptake target applied to each
*** month.  This table is required when yield-based plant uptake is being
*** used (NUPTFG=1 in Table-type NIT-FLAGS)."
PERLND,MON-NUPT-FR2,MON-NUPT-FR2groundwater,/PERLND/NITR/MONTHLY/LNU/GROUNDWATER,,134,"*** <PLS >  Monthly fractions of N uptake from soil layer
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Fractions of the monthly nitrogen uptake target taken from each soil
*** layer.  This table appears four times (once each for the surface,
*** upper, lower, and active groundwater layers) and is required when
*** yield-based plant uptake is being used (NUPTFG=1 in Table-type NIT-
*** FLAGS).  The sum of the four fractions for a month must be unity.  The
*** actual monthly N uptake target for a soil layer is the total annual
*** target (NUPTGT in Table-type NIT-YIELD) times the monthly fraction (in
*** Table-type MON-NUPT-FR1) times the layer fraction for the month."
PERLND,MON-NUPT-FR2,MON-NUPT-FR2lower,/PERLND/NITR/MONTHLY/LNU/LOWER,,133,"*** <PLS >  Monthly fractions of N uptake from soil layer
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Fractions of the monthly nitrogen uptake target taken from each soil
*** layer.  This table appears four times (once each for the surface,
*** upper, lower, and active groundwater layers) and is required when
*** yield-based plant uptake is being used (NUPTFG=1 in Table-type NIT-
*** FLAGS).  The sum of the four fractions for a month must be unity.  The
*** actual monthly N uptake target for a soil layer is the total annual
*** target (NUPTGT in Table-type NIT-YIELD) times the monthly fraction (in
*** Table-type MON-NUPT-FR1) times the layer fraction for the month."
PERLND,MON-NUPT-FR2,MON-NUPT-FR2surface,/PERLND/NITR/MONTHLY/LNU/SURFACE,,131,"*** <PLS >  Monthly fractions of N uptake from soil layer
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Fractions of the monthly nitrogen uptake target taken from each soil
*** layer.  This table appears four times (once each for the surface,
*** upper, lower, and active groundwater layers) and is required when
*** yield-based plant uptake is being used (NUPTFG=1 in Table-type NIT-
*** FLAGS).  The sum of the four fractions for a month must be unity.  The
*** actual monthly N uptake target for a soil layer is the total annual
*** target (NUPTGT in Table-type NIT-YIELD) times the monthly fraction (in
*** Table-type MON-NUPT-FR1) times the layer fraction for the month."
PERLND,MON-NUPT-FR2,MON-NUPT-FR2upper,/PERLND/NITR/MONTHLY/LNU/UPPER,,132,"*** <PLS >  Monthly fractions of N uptake from soil layer
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Fractions of the monthly nitrogen uptake target taken from each soil
*** layer.  This table appears four times (once each for the surface,
*** upper, lower, and active groundwater layers) and is required when
*** yield-based plant uptake is being used (NUPTFG=1 in Table-type NIT-
*** FLAGS).  The sum of the four fractions for a month must be unity.  The
*** actual monthly N uptake target for a soil layer is the total annual
*** target (NUPTGT in Table-type NIT-YIELD) times the monthly fraction (in
*** Table-type MON-NUPT-FR1) times the layer fraction for the month."
PERLND,MON-NVSI,MON-NVSI,/PERLND/SEDMNT/MONTHLY/NVSI,,47,"*** <PLS >  Monthly net vertical sediment input (kg/ha.day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly net vertical sediment input. This table is only required if
*** VSIVFG in Table-type SED-PARM1 is 1."
PERLND,MON-PHOSUPT,MON-PHOSUPTgroundwater,/PERLND/PHOS/MONTHLY/KPLP/GROUNDWATER,,196,"*** <PLS > Monthly phosphorus uptake parameters for soil layer (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of first-order plant phosphorus uptake reaction rate
*** parameters.  This table is required if VPUTFG=1 and PUPTFG=0 in Table-
*** type PHOS-FLAGS.  The entire table is supplied four times; first for
*** the surface layer, second for the upper layer, third for the lower
*** layer and fourth for the active groundwater layer.  If omitted,
*** default values will be supplied."
PERLND,MON-PHOSUPT,MON-PHOSUPTlower,/PERLND/PHOS/MONTHLY/KPLP/LOWER,,195,"*** <PLS > Monthly phosphorus uptake parameters for soil layer (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of first-order plant phosphorus uptake reaction rate
*** parameters.  This table is required if VPUTFG=1 and PUPTFG=0 in Table-
*** type PHOS-FLAGS.  The entire table is supplied four times; first for
*** the surface layer, second for the upper layer, third for the lower
*** layer and fourth for the active groundwater layer.  If omitted,
*** default values will be supplied."
PERLND,MON-PHOSUPT,MON-PHOSUPTsurface,/PERLND/PHOS/MONTHLY/KPLP/SURFACE,,193,"*** <PLS > Monthly phosphorus uptake parameters for soil layer (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of first-order plant phosphorus uptake reaction rate
*** parameters.  This table is required if VPUTFG=1 and PUPTFG=0 in Table-
*** type PHOS-FLAGS.  The entire table is supplied four times; first for
*** the surface layer, second for the upper layer, third for the lower
*** layer and fourth for the active groundwater layer.  If omitted,
*** default values will be supplied."
PERLND,MON-PHOSUPT,MON-PHOSUPTupper,/PERLND/PHOS/MONTHLY/KPLP/UPPER,,194,"*** <PLS > Monthly phosphorus uptake parameters for soil layer (/day)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of first-order plant phosphorus uptake reaction rate
*** parameters.  This table is required if VPUTFG=1 and PUPTFG=0 in Table-
*** type PHOS-FLAGS.  The entire table is supplied four times; first for
*** the surface layer, second for the upper layer, third for the lower
*** layer and fourth for the active groundwater layer.  If omitted,
*** default values will be supplied."
PERLND,MON-POTFS,MON-POTFS1,/PERLND/PQUAL1/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS10,/PERLND/PQUAL10/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS2,/PERLND/PQUAL2/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS3,/PERLND/PQUAL3/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS4,/PERLND/PQUAL4/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS5,/PERLND/PQUAL5/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS6,/PERLND/PQUAL6/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS7,/PERLND/PQUAL7/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS8,/PERLND/PQUAL8/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFS,MON-POTFS9,/PERLND/PQUAL9/MONTHLY/POTFS,,72,"*** <PLS >  Value at start of each month for scour potency factor (qty/tonne)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of scour potency factor at start of each month. This
*** table is only required if VPFSFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW1,/PERLND/PQUAL1/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW10,/PERLND/PQUAL10/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW2,/PERLND/PQUAL2/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW3,/PERLND/PQUAL3/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW4,/PERLND/PQUAL4/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW5,/PERLND/PQUAL5/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW6,/PERLND/PQUAL6/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW7,/PERLND/PQUAL7/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW8,/PERLND/PQUAL8/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
PERLND,MON-POTFW,MON-POTFW9,/PERLND/PQUAL9/MONTHLY/POTFW,,71,"*** <PLS >  Value at start of each month for washoff potency factor (qty/tonn)
*** x -  x  JAN  FEB  MAR  APR  MAY  JUN  JUL  AUG  SEP  OCT  NOV  DEC","*** Monthly values of washoff potency factor at start of each month. This
*** table is only required if VPFWFG in Table-type QUAL-PROPS is 1. This
*** table should be repeated for each quality constituent."
